Postcode,Suburb,State,Lat,Lon,Category
3641,BEARII,VIC,-35.920,145.330,Delivery Area
3517,BEARS LAGOON,VIC,-36.300,143.920,Delivery Area
3579,BEAUCHAMP,VIC,-35.880,143.870,Delivery Area
3373,BEAUFORT,VIC,-37.430,143.380,Delivery Area
3193,BEAUMARIS,VIC,-37.990,145.030,Delivery Area
3477,BEAZLEYS BRIDGE,VIC,0.000,0.000,Delivery Area
3135,BEDFORD ROAD,VIC,-37.820,145.250,Delivery Area
3251,BEEAC,VIC,-38.190,143.640,Delivery Area
3237,BEECH FOREST,VIC,-38.690,143.560,Delivery Area
3747,BEECHWORTH,VIC,-36.360,146.690,Delivery Area
3139,BEENAK,VIC,-37.800,145.540,Delivery Area
3160,BELGRAVE,VIC,-37.910,145.360,Delivery Area
3160,BELGRAVE HEIGHTS,VIC,-37.910,145.360,Delivery Area
3160,BELGRAVE SOUTH,VIC,-37.910,145.360,Delivery Area
3215,BELL PARK,VIC,-38.110,144.330,Delivery Area
3215,BELL POST HILL,VIC,-38.110,144.330,Delivery Area
3223,BELLARINE,VIC,,,Delivery Area
3889,BELLBIRD CREEK,VIC,-37.930,145.910,Delivery Area
3228,BELLBRAE,VIC,-38.330,144.260,Delivery Area
3691,BELLBRIDGE,VIC,-36.280,146.910,Delivery Area
3381,BELLELLEN,VIC,-36.940,143.210,Delivery Area
3081,BELLFIELD,VIC,-37.750,145.050,Delivery Area
3381,BELLFIELD,VIC,-36.940,143.210,Delivery Area
3228,BELLS BEACH,VIC,-38.330,144.260,Delivery Area
3216,BELMONT,VIC,-38.180,144.340,Delivery Area
3889,BEMM RIVER,VIC,-37.930,145.910,Delivery Area
3946,BENA,VIC,-38.430,145.720,Delivery Area
3671,BENALLA,VIC,-36.390,145.420,Post Office Boxes
3672,BENALLA,VIC,-36.550,145.990,Delivery Area
3900,BENAMBRA,VIC,-36.950,147.700,Delivery Area
3319,BENAYEO,VIC,-36.970,141.080,Delivery Area
3097,BEND OF ISLANDS,VIC,-37.700,145.280,Delivery Area
3550,BENDIGO,VIC,-36.760,144.280,Delivery Area
3552,BENDIGO,VIC,-37.830,145.010,Post Office Boxes
3554,BENDIGO DC,VIC,0.000,0.000,Post Office Boxes
3551,BENDIGO FORWARD,VIC,-36.690,143.870,Delivery Area
3550,BENDIGO SOUTH,VIC,-36.760,144.280,Delivery Area
3888,BENDOC,VIC,-37.150,148.880,Delivery Area
3875,BENGWORDEN,VIC,-37.830,147.630,Delivery Area
3579,BENJEROOP,VIC,-35.880,143.870,Delivery Area
3435,BENLOCH,VIC,-37.190,144.690,Delivery Area
3125,BENNETTSWOOD,VIC,-37.840,145.120,Delivery Area
3960,BENNISON,VIC,-38.670,146.270,Delivery Area
3204,BENTLEIGH,VIC,-37.920,145.040,Delivery Area
3165,BENTLEIGH EAST,VIC,-37.930,145.060,Delivery Area
3235,BENWERRIN,VIC,-38.470,143.930,Delivery Area
3342,BEREMBOKE,VIC,-37.600,144.230,Delivery Area
3518,BERRIMAL,VIC,-36.500,143.460,Delivery Area
3351,BERRINGA,VIC,-37.770,143.680,Delivery Area
3691,BERRINGAMA,VIC,-36.280,146.910,Delivery Area
3531,BERRIWILLOCK,VIC,-35.640,142.990,Delivery Area
3323,BERRYBANK,VIC,-37.990,143.490,Delivery Area
3953,BERRYS CREEK,VIC,-38.410,146.070,Delivery Area
3806,BERWICK,VIC,-38.030,145.340,Delivery Area
