Postcode,Suburb,State,Lat,Lon,Category
7264,HERRICK,TAS,-40.890,147.880,Delivery Area
7316,HEYBRIDGE,TAS,-41.170,145.970,Delivery Area
7321,HIGHCLERE,TAS,-40.850,145.310,Delivery Area
7183,HIGHCROFT,TAS,0.000,0.000,Delivery Area
7320,HILLCREST,TAS,-41.070,145.890,Delivery Area
7252,HILLWOOD,TAS,-41.030,146.950,Delivery Area
7000,HOBART,TAS,-42.870,147.330,Delivery Area
7001,HOBART,TAS,-42.840,147.510,Post Office Boxes
7140,HOLLOW TREE,TAS,-42.730,147.030,Delivery Area
7275,HOLWELL,TAS,-41.310,146.970,Delivery Area
7017,HONEYWOOD,TAS,-42.780,147.360,Delivery Area
7054,HOWDEN,TAS,-43.050,147.260,Delivery Area
7018,HOWRAH,TAS,-42.870,147.370,Delivery Area
7316,HOWTH,TAS,-41.170,145.970,Delivery Area
7055,HUNTINGFIELD,TAS,-42.990,147.290,Delivery Area
7112,HUON ISLAND,TAS,,,Delivery Area
7109,HUONVILLE,TAS,-42.960,147.080,Delivery Area
7109,IDA BAY,TAS,-42.960,147.080,Delivery Area
7030,INTERLAKEN,TAS,-42.420,147.140,Delivery Area
7248,INVERMAY,TAS,-41.420,147.130,Delivery Area
7330,IRISHTOWN,TAS,-40.930,145.190,Delivery Area
7304,JACKEYS MARSH,TAS,-41.820,146.680,Delivery Area
7030,JERICHO,TAS,-42.420,147.140,Delivery Area
7260,JETSONVILLE,TAS,-41.150,147.410,Delivery Area
7109,JUDBURY,TAS,-42.960,147.080,Delivery Area
7260,KAMONA,TAS,-41.150,147.410,Delivery Area
7150,KAOOTA,TAS,-43.360,147.330,Delivery Area
7140,KARANJA,TAS,-42.730,147.030,Delivery Area
7267,KAROOLA,TAS,-41.220,147.140,Delivery Area
7270,KAYENA,TAS,-41.100,146.670,Delivery Area
7176,KELLEVIE,TAS,-42.780,147.810,Delivery Area
7270,KELSO,TAS,-41.100,146.670,Delivery Area
7030,KEMPTON,TAS,-42.420,147.140,Delivery Area
7155,KETTERING,TAS,-43.130,147.250,Delivery Area
7255,KILLIECRANKIE,TAS,-40.040,147.950,Delivery Area
7150,KILLORA,TAS,-43.360,147.330,Delivery Area
7304,KIMBERLEY,TAS,-41.820,146.680,Delivery Area
7310,KINDRED,TAS,-41.240,146.320,Delivery Area
7249,KINGS MEADOWS,TAS,-41.470,147.160,Delivery Area
7050,KINGSTON,TAS,-42.960,147.320,Delivery Area
7051,KINGSTON,TAS,-42.990,147.330,Post Office Boxes
7050,KINGSTON BEACH,TAS,-42.960,147.320,Delivery Area
7187,KOONYA,TAS,-43.060,147.810,Delivery Area
7140,LACHLAN,TAS,-42.730,147.030,Delivery Area
7255,LACKRANA,TAS,-40.040,147.950,Delivery Area
7255,LADY BARRON,TAS,-40.040,147.950,Delivery Area
7210,LAKE LEAKE,TAS,-41.930,147.490,Delivery Area
7467,LAKE MARGARET,TAS,-42.000,145.540,Delivery Area
