Postcode,Suburb,State,Lat,Lon,Category
6440,COSMO NEWBERY,WA,-27.910,122.330,Delivery Area
6720,COSSACK,WA,-20.680,117.190,Delivery Area
6011,COTTESLOE,WA,-32.000,115.760,Delivery Area
6911,COTTESLOE,WA,-32.400,115.760,Post Office Boxes
6288,COURTENAY,WA,-34.160,115.200,Delivery Area
6336,COWALELLUP,WA,-34.100,118.550,Delivery Area
6503,COWALLA,WA,-31.420,115.900,Delivery Area
6284,COWARAMUP,WA,-33.870,115.420,Delivery Area
6485,COWCOWING,WA,-30.990,117.450,Delivery Area
6317,COYRECUP,WA,-33.630,117.900,Delivery Area
6025,CRAIGIE,WA,-31.780,115.770,Delivery Area
6420,CRAMPHORNE,WA,-31.800,118.560,Delivery Area
6321,CRANBROOK,WA,-34.300,117.560,Delivery Area
6009,CRAWLEY,WA,-31.980,115.810,Delivery Area
6236,CROOKED BROOK,WA,-33.470,115.810,Delivery Area
6390,CROSSMAN,WA,-32.670,116.520,Delivery Area
6262,CROWEA,WA,,,Delivery Area
6311,CUBALLING,WA,-32.770,117.310,Delivery Area
6383,CUBBINE,WA,-31.900,117.440,Delivery Area
6640,CUE,WA,-27.420,117.900,Delivery Area
6566,CULHAM,WA,-31.380,116.530,Delivery Area
6067,CULLACABARDEE,WA,-31.820,115.910,Delivery Area
6503,CULLALLA,WA,-31.420,115.900,Delivery Area
6434,CUNDEELEE,WA,-30.500,123.120,Delivery Area
6407,CUNDERDIN,WA,-31.650,117.230,Delivery Area
6275,CUNDINUP,WA,-33.840,115.660,Delivery Area
6401,CUNJARDINE,WA,-31.540,116.610,Delivery Area
6028,CURRAMBINE,WA,-31.730,115.720,Delivery Area
6330,CUTHBERT,WA,-35.020,117.880,Delivery Area
6410,DAADENNING CREEK,WA,-31.620,117.590,Delivery Area
6638,DAGGAR HILLS,WA,-28.480,118.170,Delivery Area
6008,DAGLISH,WA,-31.950,115.810,Delivery Area
6304,DALE,WA,-32.180,117.120,Delivery Area
6302,DALIAK,WA,-31.850,117.010,Delivery Area
6009,DALKEITH,WA,-31.980,115.810,Delivery Area
6609,DALWALLINU,WA,-30.280,116.660,Delivery Area
6230,DALYELLUP,WA,-33.330,115.640,Delivery Area
6450,DALYUP,WA,-33.820,121.940,Delivery Area
6713,DAMPIER,WA,-20.660,116.710,Delivery Area
6713,DAMPIER ARCHIPELAGO,WA,-20.660,116.710,Delivery Area
6725,DAMPIER PENINSULA,WA,-17.910,122.250,Delivery Area
6479,DANDANNING,WA,-30.880,118.110,Delivery Area
6507,DANDARAGAN,WA,-30.740,115.540,Delivery Area
6383,DANGIN,WA,-31.900,117.440,Delivery Area
6065,DARCH,WA,-31.730,115.790,Delivery Area
6392,DARDADINE,WA,-33.470,116.910,Delivery Area
6236,DARDANUP,WA,-33.470,115.810,Delivery Area
6236,DARDANUP WEST,WA,-33.470,115.810,Delivery Area
6392,DARKAN,WA,-33.470,116.910,Delivery Area
6122,DARLING DOWNS,WA,-32.220,116.010,Delivery Area
6070,DARLINGTON,WA,-31.920,116.080,Delivery Area
6275,DARRADUP,WA,-33.840,115.660,Delivery Area
6532,DARTMOOR,WA,-27.950,114.610,Delivery Area
6320,DARTNALL,WA,-34.010,117.560,Delivery Area
6317,DATATINE,WA,-33.630,117.900,Delivery Area
6230,DAVENPORT,WA,-33.330,115.640,Delivery Area
6211,DAWESVILLE,WA,-32.690,115.650,Delivery Area
6055,DAYTON,WA,,,Delivery Area
6722,DE GREY,WA,-20.400,118.570,Delivery Area
6258,DEANMILL,WA,-34.230,116.200,Delivery Area
6532,DEEPDALE,WA,-27.950,114.610,Delivery Area
6290,DEEPDENE,WA,-34.320,115.160,Delivery Area
6324,DENBARKER,WA,-34.720,117.510,Delivery Area
6537,DENHAM,WA,-25.930,113.530,Delivery Area
6333,DENMARK,WA,-34.970,116.950,Delivery Area
6728,DERBY,WA,-17.990,124.180,Delivery Area
6630,DEVILS CREEK,WA,-28.640,115.480,Delivery Area
6567,DEWARS POOL,WA,-31.460,116.420,Delivery Area
6258,DIAMOND TREE,WA,-34.230,116.200,Delivery Area
6059,DIANELLA,WA,-31.880,115.860,Delivery Area
6532,DINDILOA,WA,-27.950,114.610,Delivery Area
6258,DINGUP,WA,-34.230,116.200,Delivery Area
6244,DINNINUP,WA,-33.830,116.390,Delivery Area
6537,DIRK HARTOG ISLAND,WA,-25.930,113.530,Delivery Area
6258,DIXVALE,WA,-34.230,116.200,Delivery Area
6725,DJUGUN,WA,-17.910,122.250,Delivery Area
6525,DONGARA,WA,-29.050,115.030,Delivery Area
6315,DONGOLOCKING,WA,-33.340,117.030,Delivery Area
6258,DONNELLY RIVER,WA,-34.230,116.200,Delivery Area
6239,DONNYBROOK,WA,-33.550,115.770,Delivery Area
6112,DOOBARDA,WA,,,Delivery Area
6383,DOODENANNING,WA,-31.900,117.440,Delivery Area
6411,DOODLAKINE,WA,-31.610,117.880,Delivery Area
6701,DORRE ISLAND,WA,-24.870,113.630,Delivery Area
6018,DOUBLEVIEW,WA,-31.920,115.790,Delivery Area
6461,DOWERIN,WA,-31.200,117.030,Delivery Area
6330,DROME,WA,-35.020,117.880,Delivery Area
6532,DRUMMOND COVE,WA,-27.950,114.610,Delivery Area
